zcta5,obesity_pct,physical_inactivity_pct,totalpopulation,totalpop18plus
27377,37.4,20.4,11341,8559
27379,42.3,32.7,4463,3616
27401,43.0,28.9,21854,18218
27403,35.9,23.0,23679,20379
27405,44.6,31.3,51506,37791
27406,43.1,28.6,61597,46889
27407,39.6,26.5,49803,38412
27408,33.1,17.8,17896,14608
27409,37.4,21.5,17378,13912
27410,33.0,18.6,54968,44389
27411,39.4,27.0,1776,1769
27412,30.8,20.1,3353,3333
27455,34.1,18.1,30913,24365
27501,36.0,26.3,20918,15616
27502,27.0,15.0,45725,32298
27503,39.3,22.6,6012,5334
27504,35.4,25.5,16613,12518
27505,35.8,25.6,7005,5120
27506,24.0,16.2,1153,1140
27507,35.6,27.3,1813,1481
27508,43.7,29.3,2077,1735
27509,38.2,30.7,7650,6657
27510,28.5,16.5,14801,12302
27511,28.4,18.9,32786,25898
27513,26.2,15.2,46526,36580
27514,26.3,19.0,33809,29081
27516,27.8,17.4,45841,35843
27517,27.0,16.8,28837,23292
27518,26.2,15.1,21807,17543
27519,22.7,14.8,65923,45980
27520,34.5,22.0,46478,34802
27521,36.7,27.9,6345,4764
27522,34.4,23.1,13630,10390
27523,24.7,15.3,17320,12725
27524,35.5,25.8,13258,9884
27525,36.7,22.6,16684,12751
27526,30.7,19.0,56089,41763
27527,33.2,18.9,33827,23827
27529,32.9,20.7,54250,41378
27530,41.5,30.9,37470,29098
27531,24.6,15.6,584,583
27533,43.2,24.7,361,361
27534,37.9,26.2,30844,24087
27536,45.8,35.1,15998,12132
27537,41.5,29.6,23635,18295
27539,27.7,14.8,26326,18718
27540,28.1,14.8,44302,30211
27541,33.9,23.2,4026,3196
27542,35.9,26.7,9607,7361
27544,40.3,28.9,3824,3104
27545,35.3,23.5,32567,24344
27546,36.5,25.8,20637,16227
27549,40.2,28.1,24558,19397
27551,40.5,29.3,2052,1759
27553,45.9,35.1,1944,1606
27555,38.6,33.5,458,349
27556,41.7,28.0,139,100
27557,36.7,28.6,8336,6204
27559,30.8,21.2,2412,1921
27560,23.2,14.5,38959,29185
27562,27.9,15.5,3800,2670
27563,47.0,35.6,4970,4077
27565,38.3,29.4,24676,19451
27568,34.5,24.7,1187,900
27569,35.8,25.5,8854,6603
27571,30.2,16.1,8627,5871
27572,34.6,23.2,6652,5436
27573,42.1,33.0,11017,8534
27574,38.0,27.5,14320,11519
27576,37.2,28.1,17568,12942
27577,37.5,29.0,24972,19060
27581,34.3,23.5,3646,2814
27582,37.3,28.9,313,243
27583,37.0,24.6,7204,5620
27584,41.0,27.1,104,84
27587,29.4,16.7,76647,56038
27589,46.3,36.4,6927,5497
27591,33.4,22.1,24677,18532
27592,32.6,20.5,18115,13409
27594,44.9,32.1,63,54
27596,35.1,19.8,19023,14496
27597,35.8,25.4,27178,20609
27601,34.0,21.7,9965,8385
27603,31.0,19.5,54616,43511
27604,34.1,23.7,46076,35742
27605,27.4,14.7,6409,5889
27606,28.3,18.4,48343,40809
27607,26.2,16.5,27182,23569
27608,26.0,12.6,12018,9309
27609,28.6,17.2,36218,29408
27610,38.3,27.1,75164,55291
27612,27.7,15.6,39576,32835
27613,27.4,14.3,46969,36351
27614,28.2,16.0,35415,26743
27615,27.9,16.3,43010,34357
27616,33.4,21.2,56941,42082
27617,28.1,15.1,20968,16915
27695,24.0,19.9,1045,1031
27701,39.9,25.7,25208,20180
27703,38.4,23.9,61539,47596
27704,42.2,28.3,39532,29381
27705,33.2,20.8,50472,41778
27707,36.6,21.7,49787,39630
27708,47.0,37.2,3419,3395
27712,35.0,21.4,21683,17307
27713,33.9,17.7,54988,43821
27801,46.3,35.4,19043,14457
27803,39.7,30.4,20882,16272
27804,38.5,28.5,28707,22718
27805,42.1,32.8,3164,2522
27806,42.4,36.0,1950,1568
27807,35.8,26.9,6749,5052
27808,34.1,24.8,2324,1942
27809,42.0,33.2,4345,3472
27810,38.7,31.1,3439,2845
27812,44.2,32.1,2358,1831
27813,37.6,31.5,659,505
27814,33.9,21.7,1627,1406
27816,39.2,29.8,2636,2100
27817,36.0,26.9,6824,5630
27818,45.3,38.0,1159,980
27819,46.9,37.4,241,198
27820,40.7,29.8,2486,2023
27821,39.7,29.4,216,187
27822,36.5,29.6,8351,6595
27823,48.4,42.2,6354,5112
27824,43.6,34.6,1113,870
27825,35.2,23.3,84,62
27826,43.0,28.9,1126,1002
27828,44.5,33.3,8673,6553
27829,37.7,26.4,1786,1426
27830,40.9,31.2,4377,3478
27831,49.0,38.3,3009,2476
27832,45.0,36.3,2630,2105
27834,43.5,29.2,55051,42177
27837,38.0,23.3,5871,4355
27839,44.6,35.4,3509,3166
27840,43.8,35.5,457,382
27842,36.5,26.8,1469,1339
27843,43.8,38.6,931,756
27844,46.3,40.3,2932,2284
27845,41.9,33.8,1489,1262
27846,39.6,31.1,2731,2211
27847,48.9,42.1,714,566
27849,51.1,43.8,1027,824
27850,38.4,29.6,6462,5583
27851,35.2,28.8,5023,3889
27852,37.2,27.1,2673,2125
27853,43.1,32.0,394,332
27855,39.6,29.5,5908,4941
27856,37.3,27.0,17029,13549
27857,43.5,35.3,1075,905
27858,35.6,21.9,52857,43187
27860,35.5,25.7,1749,1354
27861,43.9,34.3,70,58
27862,37.2,24.5,820,698
27863,36.3,23.0,12520,9467
27864,41.6,31.6,4133,3203
27865,33.1,23.4,1926,1558
27866,45.4,37.9,756,632
27869,45.5,37.6,1832,1484
27870,40.3,32.1,25738,20105
27871,42.1,32.4,3951,3200
27872,47.6,41.9,222,193
27873,38.3,31.6,295,234
27874,43.6,38.4,4027,3308
27875,40.9,30.4,390,322
27876,45.6,36.8,1127,876
27878,40.8,29.9,1323,1008
27879,38.6,23.5,278,230
27880,35.1,26.4,3347,2524
27882,39.2,31.2,7648,6039
27883,39.0,31.4,3398,2685
27884,41.2,29.9,1156,950
27885,39.1,31.0,802,664
27886,42.3,32.4,18776,14921
27888,41.2,32.4,2100,1610
27889,38.6,29.7,26054,20660
27890,48.2,42.3,2150,1623
27891,43.4,33.8,4626,3822
27892,39.9,30.6,13864,10979
27893,42.4,37.9,37131,28712
27896,33.5,24.4,20683,16046
27897,43.7,35.3,1370,1093
27909,38.5,25.5,40606,32000
27910,43.6,34.0,10662,8363
27915,32.0,21.9,832,728
27916,34.9,24.1,913,717
27917,38.1,25.8,658,525
27919,39.8,28.3,1120,903
27920,32.6,21.6,1181,993
27921,35.9,21.9,4978,3800
27922,42.8,32.7,788,598
27923,35.5,24.0,552,464
27924,41.3,32.0,2620,2188
27925,42.0,32.1,3017,2389
27926,39.3,30.0,1606,1305
27927,30.8,17.9,1457,1352
27928,40.9,31.5,1670,1352
27929,34.4,22.2,2471,1980
27932,40.5,30.2,11930,9657
27935,36.8,26.0,1485,1133
27936,31.4,22.0,994,875
27937,39.2,27.4,3524,2743
27938,39.5,31.4,1330,1119
27939,35.3,24.3,2722,2207
27941,35.4,24.8,673,564
27942,41.8,31.3,623,523
27943,31.4,21.0,577,476
27944,37.6,27.5,11406,9339
27946,40.5,30.9,1154,967
27947,35.7,22.6,1139,878
27948,32.0,19.4,12095,9905
27949,29.1,17.8,8151,6814
27950,33.8,21.5,1918,1565
27953,38.9,31.1,947,750
27954,32.9,21.8,6510,5210
27956,36.9,24.2,251,197
27957,41.4,33.2,1251,1079
27958,34.2,20.0,12078,8979
27959,31.6,19.7,3182,2732
27960,40.1,32.4,797,657
27962,45.5,36.8,6788,5356
27964,34.1,21.8,447,376
27965,35.4,23.9,563,445
27966,35.1,22.1,1183,937
27967,44.7,33.9,428,368
27968,32.5,20.8,213,179
27969,39.5,26.4,159,122
27970,43.1,34.0,2798,2334
27972,32.2,21.7,343,287
27973,36.6,24.2,1610,1211
27974,34.7,22.1,886,728
27976,34.8,20.0,3918,2930
27978,37.0,31.5,214,160
27979,41.5,32.3,1393,1116
27980,40.0,30.5,1915,1519
27981,34.4,24.3,1544,1220
27982,32.9,20.7,132,116
27983,43.0,32.8,8945,7522
27985,42.2,31.2,169,126
27986,43.8,34.0,2226,2070
28001,37.2,27.0,27185,21440
28006,34.2,22.5,899,704
28007,44.4,35.1,631,515
28009,39.4,28.4,1210,955
28012,32.9,21.1,26202,20893
28016,37.5,28.7,13313,10594
28017,21.8,12.8,553,550
28018,36.2,25.7,5320,4307
28020,36.1,25.2,2430,1954
28021,35.4,25.7,13669,10920
28023,37.0,27.1,15144,11833
28025,34.4,22.9,58260,43587
28027,32.6,21.0,76478,56589
28031,25.8,15.9,30836,24040
28032,33.7,21.6,3279,2622
28033,36.4,25.6,2862,2252
28034,36.5,25.9,19258,14722
28036,25.0,15.1,21244,16218
28037,32.6,18.2,25596,20262
28040,36.6,26.2,7472,5808
28042,36.0,25.7,111,89
28043,40.0,31.2,20183,15780
28052,41.7,32.8,35332,26740
28054,36.5,26.2,40548,31799
28056,33.3,21.4,34332,26681
28071,35.4,25.5,3147,2480
28072,37.4,24.9,864,636
28073,40.4,29.7,5356,4154
28075,30.8,18.6,21366,15454
28076,37.8,27.4,358,255
28077,35.3,26.7,362,276
28078,26.6,16.1,67863,50233
28079,33.2,20.0,39051,28640
28080,35.3,22.9,7964,6174
28081,36.0,25.9,28583,21525
28083,38.4,28.5,25821,19655
28086,38.6,28.5,27641,21547
28088,36.0,25.6,3343,2636
28089,28.4,18.9,153,132
28090,38.4,28.0,7870,6212
28091,41.0,30.6,1766,1451
28092,36.6,25.7,38719,30693
28097,33.8,22.9,6876,5302
28098,37.4,27.5,3868,2992
28101,33.0,19.7,736,542
28102,39.9,31.0,94,72
28103,36.3,25.7,10164,7830
28104,31.4,18.4,34521,25202
28105,26.2,18.6,44085,34072
28107,31.4,18.5,9353,7078
28109,26.3,17.8,541,525
28110,36.2,25.6,53316,39325
28112,37.2,27.7,27126,20824
28114,36.0,25.4,7351,5773
28115,32.2,19.7,43413,32185
28117,29.4,16.6,46917,36504
28119,46.5,35.8,2044,1667
28120,34.2,22.0,24017,18674
28124,32.8,21.4,6922,5398
28125,34.2,23.0,2687,2095
28127,37.1,25.1,7571,6334
28128,36.6,25.6,7119,5642
28129,35.8,24.8,5817,4466
28133,39.4,30.0,2550,2039
28134,30.4,23.6,12411,9604
28135,43.1,31.9,4779,4030
28137,35.7,25.6,2804,2235
28138,35.6,24.8,10855,8390
28139,38.1,28.5,18665,15134
28144,39.8,30.2,26254,20933
28146,36.0,25.7,29572,23507
28147,37.7,28.0,26618,20618
28150,39.8,28.8,28517,22556
28152,38.5,26.7,25643,19796
28159,39.7,29.6,3067,2326
28160,42.8,33.1,3869,3070
28163,35.2,24.0,5334,4143
28164,34.0,22.5,14903,11821
28166,33.0,21.3,10357,8075
28167,38.5,29.6,2417,1988
28168,36.4,24.2,10120,7951
28169,36.5,25.1,169,133
28170,44.8,34.6,10337,8198
28173,31.1,17.5,64144,44140
28174,36.8,27.0,9269,7376
28202,25.3,14.9,16447,15445
28203,23.9,12.6,18572,16248
28204,25.0,13.4,9411,8267
28205,30.9,22.9,49600,39905
28206,37.8,30.4,14053,10859
28207,23.2,12.4,9184,7166
28208,36.9,30.5,38614,29017
28209,25.0,14.5,24836,20544
28210,27.3,19.2,46843,37200
28211,26.0,16.7,31917,24200
28212,35.4,31.8,41009,30306
28213,34.1,26.2,47215,35914
28214,32.0,23.4,42925,31812
28215,34.6,27.5,61842,46003
28216,34.1,24.6,57196,43649
28217,33.4,28.2,28955,21743
28223,21.7,18.1,5197,5165
28226,25.1,16.2,40513,31371
28227,31.9,25.7,57126,43376
28262,28.5,19.9,46048,36849
28269,31.6,21.1,82422,62139
28270,25.5,16.0,34613,25710
28273,31.4,23.3,41404,32225
28274,13.3,7.1,822,819
28277,24.3,16.0,74957,55659
28278,28.1,17.7,33426,25417
28301,46.1,33.5,17670,13971
28303,39.7,25.6,30842,24200
28304,41.6,27.9,37120,28567
28305,36.4,21.6,5844,4747
28306,40.2,25.1,44615,32173
28307,34.8,20.6,14426,9812
28308,30.1,17.5,337,302
28310,28.6,16.4,8503,8412
28311,40.9,25.4,36302,27667
28312,40.6,26.5,19723,15049
28314,41.5,25.8,54271,41288
28315,34.7,21.9,13500,10379
28318,37.1,24.7,4275,3387
28320,39.2,28.8,7810,6163
28323,38.4,25.5,4613,3279
28325,39.5,31.8,328,247
28326,36.5,23.2,26061,17020
28327,33.7,21.2,18118,13566
28328,43.2,32.6,25300,19294
28330,39.4,30.0,384,294
28331,36.5,24.7,150,118
28332,44.1,35.9,444,335
28333,43.4,34.7,10560,7887
28334,38.0,28.6,23697,18373
28337,43.2,33.5,9285,7306
28338,40.4,29.1,3811,2944
28339,38.2,28.5,6444,5063
28340,49.1,37.7,8481,6682
28341,41.3,31.6,3495,2614
28342,36.5,21.8,178,103
28343,45.8,34.8,1368,1049
28344,41.0,28.2,2982,2123
28345,44.0,34.0,11546,8931
28347,42.0,28.1,1555,1335
28348,40.9,25.6,37476,27336
28349,38.6,26.8,3070,2431
28350,36.7,24.7,339,284
28351,44.2,32.5,4278,3324
28352,45.8,34.9,24940,19646
28356,36.8,22.0,5562,4183
28357,42.7,32.4,2746,2122
28358,46.4,34.4,32865,24732
28359,55.4,40.9,1073,1069
28360,47.1,34.7,12043,9035
28363,43.1,31.3,1257,957
28364,49.6,37.4,12402,9212
28365,40.3,32.3,14653,11240
28366,39.6,29.3,4948,3720
28367,38.0,29.0,100,80
28368,35.0,24.7,86,63
28369,45.6,32.9,2123,1661
28371,42.9,27.7,7278,5233
28372,45.5,32.8,13765,10940
28373,35.2,22.4,2331,1831
28374,28.6,18.2,18818,15656
28375,43.4,32.6,181,156
28376,38.1,27.1,43160,30759
28377,48.0,38.2,11081,8181
28378,45.5,30.4,81,65
28379,43.0,32.2,24603,18921
28382,41.0,28.9,6511,4940
28383,49.9,37.9,7098,5456
28384,46.5,35.3,11160,8363
28385,41.1,29.3,2857,2237
28386,48.5,39.0,5768,4057
28387,31.0,20.1,16413,13347
28390,40.1,26.7,23799,17234
28391,37.8,23.8,5476,4256
28392,40.7,28.7,1333,1090
28393,42.1,31.6,1713,1301
28394,34.3,22.1,5559,4260
28395,37.5,23.0,2596,1972
28396,43.6,31.7,2284,1838
28398,42.6,31.8,6602,4993
28399,44.7,37.9,1675,1321
28401,38.5,29.2,22204,18413
28403,30.0,20.7,38134,33233
28405,32.5,23.2,31775,25722
28409,28.9,17.6,34681,26982
28411,29.7,17.8,37834,29640
28412,31.4,21.5,42758,34881
28420,37.0,26.8,3466,2679
28421,40.9,30.3,1518,1229
28422,35.4,25.5,8249,6944
28423,43.0,32.2,2009,1588
28425,39.6,26.6,10280,8227
28428,31.8,20.6,6848,5771
28429,36.3,26.9,8802,7045
28430,40.1,29.8,1522,1203
28431,43.3,34.4,6255,4858
28432,38.5,28.2,1806,1355
28433,43.4,32.2,4282,3375
28434,44.0,32.4,957,822
28435,41.8,29.1,2241,1790
28436,38.1,28.2,1829,1446
28438,40.8,31.4,1541,1219
28439,43.4,32.5,1165,961
28441,41.1,29.9,2965,2207
28442,39.5,28.8,1487,1148
28443,33.3,18.4,25074,18875
28444,40.1,28.7,1955,1564
28445,31.8,17.0,10243,8132
28447,41.9,29.4,992,793
28448,40.3,28.9,977,749
28449,28.2,18.0,1926,1706
28450,36.6,26.8,2073,1734
28451,33.8,22.2,39025,31901
28452,40.0,28.8,577,452
28453,42.0,32.7,3251,2383
28454,38.4,25.6,3175,2402
28455,40.4,32.2,1681,1375
28456,41.6,30.6,3502,2787
28457,37.9,24.5,11008,8304
28458,42.8,32.6,5587,4197
28460,32.4,18.2,12591,9877
28461,31.1,20.8,22141,19607
28462,35.0,26.1,12674,10700
28463,44.3,34.7,8494,6932
28464,41.1,29.9,2086,1569
28465,31.3,19.7,8020,7323
28466,38.2,28.2,8773,6872
28467,30.7,22.5,11770,10873
28468,30.3,22.3,5047,4714
28469,30.9,20.8,8171,7336
28470,35.3,26.0,11141,9052
28472,41.0,30.3,17308,13816
28478,40.6,28.7,4274,3381
28479,32.1,19.1,6087,4765
28480,25.3,13.3,2476,2129
28501,46.2,38.7,17964,13836
28504,40.2,31.5,20180,16072
28508,41.1,36.4,1922,1409
28510,34.7,25.5,1451,1295
28511,37.0,26.8,561,481
28512,31.6,19.5,3011,2758
28513,40.9,28.6,10006,7679
28515,41.6,30.7,2729,2315
28516,35.6,23.9,11204,9469
28518,36.8,25.7,7852,5903
28519,40.2,31.9,389,313
28520,33.5,20.4,254,212
28521,38.7,30.1,1952,1560
28523,38.6,27.4,2376,1905
28524,31.3,20.3,314,261
28525,38.4,29.9,3261,2474
28526,40.5,28.4,2208,1783
28527,40.2,29.9,1220,1012
28528,36.2,23.1,588,493
28529,36.1,28.1,2050,1647
28530,43.5,33.0,6771,5203
28531,33.8,25.0,1127,1003
28532,37.6,24.8,20340,15397
28533,26.5,18.3,1792,1779
28537,38.7,30.0,106,85
28538,42.4,32.7,2155,1651
28539,34.5,21.1,17039,12624
28540,35.4,23.1,49739,37735
28542,23.8,15.9,3536,3488
28543,30.4,20.4,5016,3818
28544,35.7,24.0,4283,3234
28546,35.6,23.0,48547,35913
28547,24.0,14.4,22703,20221
28551,40.2,30.3,13215,10157
28552,37.9,28.6,141,130
28553,35.5,23.9,382,327
28554,41.0,33.1,158,117
28555,36.9,24.2,5260,4122
28556,32.5,21.6,864,759
28557,33.8,22.2,14910,12446
28560,37.8,26.5,28005,22390
28562,35.0,22.8,39375,31336
28570,35.4,22.9,21647,17487
28571,33.4,23.9,2502,2277
28572,37.0,27.6,6549,4965
28573,40.2,32.1,2013,1654
28574,36.5,23.2,18689,13364
28575,28.4,17.6,164,141
28577,36.3,27.4,302,271
28578,41.9,36.2,5339,3682
28579,33.4,22.7,643,533
28580,43.8,32.4,12672,10607
28581,35.3,21.8,187,155
28582,33.2,19.3,1891,1493
28584,33.4,21.1,13584,10809
28585,41.1,31.6,3617,2901
28586,41.8,30.3,7865,6197
28587,41.1,31.5,277,239
28590,37.5,21.0,28326,20894
28594,31.3,18.2,3849,3387
28601,36.1,23.2,53973,42751
28602,39.8,27.8,29184,22765
28604,34.5,22.5,7050,6031
28605,31.6,20.0,3873,3356
28606,38.3,27.3,2059,1649
28607,33.1,22.5,35495,31207
28609,36.7,22.1,6137,4981
28610,37.6,25.3,10100,7882
28611,34.8,28.4,648,545
28612,36.3,27.3,11835,9461
28613,37.9,26.5,22970,17691
28615,37.8,30.1,1915,1586
28616,35.0,26.1,162,131
28617,38.7,28.0,2343,1912
28618,34.5,21.5,2226,1790
28619,36.3,31.5,510,427
28621,39.8,29.1,9952,7856
28622,38.0,27.6,2395,1899
28623,37.1,29.6,1618,1319
28624,43.1,36.9,1395,1162
28625,34.1,24.9,38396,30183
28626,34.4,21.5,2499,2057
28627,36.4,29.1,1334,1090
28628,39.7,31.5,117,90
28629,35.5,27.4,59,52
28630,32.2,24.9,19772,15795
28631,38.8,29.0,647,524
28634,35.5,26.4,5164,4014
28635,37.5,26.2,3464,2746
28636,38.1,28.2,4998,3934
28637,36.0,26.8,1471,1207
28638,33.2,27.0,11880,9386
28640,36.0,26.2,4622,3850
28642,36.7,27.0,5336,4201
28643,36.9,27.7,3233,2663
28644,36.5,28.4,1598,1361
28645,34.5,29.0,46004,36853
28646,35.8,24.1,553,481
28649,37.7,29.4,936,779
28650,37.3,23.8,12982,10228
28651,38.1,27.4,6305,4986
28652,37.8,25.5,73,64
28654,36.7,25.2,3354,2693
28655,37.4,29.0,55328,44141
28657,36.5,25.5,9086,7496
28658,37.9,25.1,26453,20893
28659,38.2,28.3,20588,16256
28660,34.9,26.0,2289,1797
28662,36.2,25.5,127,111
28663,35.8,28.1,701,589
28664,38.8,28.3,91,79
28665,38.7,29.1,2549,2100
28666,39.8,33.5,118,96
28667,31.0,23.0,376,276
28668,35.7,30.6,272,245
28669,39.9,30.2,2861,2234
28670,38.2,28.2,2747,2189
28671,29.5,27.9,503,455
28673,35.3,19.7,6761,5612
28675,36.4,29.6,6138,5011
28676,39.4,27.3,3471,2794
28677,36.5,26.5,35926,27839
28678,36.4,26.8,4999,3932
28679,35.0,23.0,1911,1543
28681,36.6,26.3,25181,20367
28682,35.2,20.1,1126,969
28683,41.6,31.9,1740,1419
28684,33.5,21.6,2065,1684
28685,39.4,31.2,1831,1507
28689,36.1,27.8,1846,1434
28690,34.8,25.6,9124,7363
28692,35.4,23.2,4161,3444
28693,36.9,28.0,1425,1150
28694,36.1,26.1,7769,6425
28697,36.7,26.0,12674,10174
28698,34.8,23.4,2141,1727
28701,33.3,23.4,4311,3498
28702,34.4,25.9,409,332
28704,31.0,20.2,23734,18800
28705,37.5,25.6,6220,5151
28707,32.5,20.9,302,254
28708,37.1,26.1,662,525
28709,30.8,20.4,2214,1787
28710,33.6,23.6,85,79
28711,29.9,19.6,14047,11783
28712,32.9,22.0,18928,15822
28713,39.5,27.1,8551,6901
28714,35.6,26.6,16397,13407
28715,32.7,22.6,27810,21994
28716,34.3,24.9,17710,14278
28717,30.2,19.1,1639,1408
28718,34.4,22.0,597,522
28719,42.9,31.1,7980,5638
28720,35.1,22.7,125,115
28721,32.0,21.2,10370,8192
28722,33.9,25.1,6223,5221
28723,30.7,21.2,12297,11150
28725,35.5,28.2,102,84
28726,35.8,31.3,3787,2819
28729,31.4,25.0,2923,2450
28730,31.3,20.0,9707,7806
28731,31.5,26.6,8806,7352
28732,29.5,19.4,19158,14875
28733,32.7,24.0,66,54
28734,35.6,27.3,29284,23800
28735,31.8,23.4,322,271
28736,35.1,24.8,1026,879
28739,29.4,21.5,21251,17910
28740,36.2,25.2,2273,1886
28741,31.6,22.9,3736,3290
28742,30.9,21.5,2981,2387
28743,37.0,26.0,1980,1628
28745,29.4,22.3,697,598
28746,35.2,24.1,2726,2429
28747,35.7,24.5,2114,1716
28748,33.4,23.4,13030,10325
28749,33.0,25.5,157,125
28751,32.9,24.4,3965,3492
28752,35.9,26.8,29669,23611
28753,35.2,23.7,11321,9238
28754,33.8,22.2,8074,6726
28756,39.5,29.4,4156,3376
28757,23.5,16.3,901,851
28759,28.9,19.8,7728,6125
28761,35.2,26.6,8317,6731
28762,34.1,24.3,6661,5473
28763,37.8,30.1,2842,2299
28766,32.3,19.3,1440,1139
28768,34.8,22.6,6820,5654
28771,35.3,25.7,7581,6001
28772,34.7,22.4,1365,1046
28773,31.7,20.7,3204,2731
28774,30.5,20.0,1571,1400
28775,33.1,22.9,573,490
28777,37.7,24.0,10635,8981
28778,31.6,22.0,10328,8391
28779,35.8,25.4,16586,13275
28781,35.5,27.9,760,645
28782,35.2,24.4,5889,5069
28783,36.1,25.2,1473,1184
28785,33.3,24.6,8238,6962
28786,33.6,25.0,21204,17631
28787,30.3,19.3,21948,17784
28788,34.3,23.8,168,136
28789,38.7,28.2,5804,4690
28790,30.0,21.5,3128,2519
28791,28.3,20.6,14899,12389
28792,32.4,27.0,35962,28793
28801,35.3,22.9,15148,12965
28803,31.4,20.8,34108,28315
28804,28.5,17.4,23964,20479
28805,30.7,19.6,18554,15638
28806,32.1,20.1,44621,35663
28901,38.0,31.9,5212,4142
28902,37.9,30.5,1398,1168
28904,35.5,25.4,9004,7517
28905,34.6,25.8,3277,2653
28906,34.5,26.2,19896,16927
28909,36.9,26.4,1060,864
29001,38.6,32.5,1935,1508
29003,43.1,33.5,5859,4638
29006,39.5,31.4,9608,7479
29009,39.0,33.5,2474,1935
29010,44.6,36.8,11564,9479
29014,38.2,30.6,1702,1390
29015,47.3,34.1,1329,1107
29016,34.0,19.3,26245,19563
29018,42.8,34.4,3256,2618
29020,37.7,29.3,23264,18372
29030,42.2,32.6,1827,1492
29031,44.0,34.0,1158,957
29032,38.8,30.7,4379,3358
29033,36.6,27.0,12575,10343
29036,31.3,19.3,27047,20381
29037,37.9,29.7,852,708
29038,39.3,31.2,2318,1848
29039,40.8,31.5,3672,2727
29040,40.8,23.8,8596,6588
29042,43.4,32.7,4603,3751
29044,39.6,28.5,4993,4056
29045,34.7,22.4,27723,20793
29046,48.5,46.7,71,69
29047,42.9,34.3,3303,2753
29048,43.8,37.7,4317,3527
29051,44.0,31.6,781,641
29052,42.2,30.0,1634,1362
29053,41.8,33.8,19239,14361
29054,35.4,25.3,10774,8276
29055,40.0,33.5,4117,3265
29056,42.6,30.6,2162,1767
29058,37.0,27.2,4671,3639
29059,45.3,38.8,5662,4470
29061,41.3,28.6,13684,10830
29062,44.7,25.3,64,59
29063,31.0,17.4,36341,27641
29065,47.1,33.7,640,520
29067,40.3,32.1,10137,8104
29069,46.5,31.8,4496,3551
29070,38.1,29.3,15757,12321
29072,32.5,20.5,65060,47946
29073,37.7,27.6,48653,35956
29074,32.3,28.5,343,322
29075,33.2,22.3,3189,2503
29078,35.7,26.1,16430,12414
29079,48.5,31.7,80,53
29080,48.1,37.6,2592,2155
29081,39.7,31.2,1219,995
29082,35.3,30.7,517,396
29101,41.5,28.6,2852,2211
29102,39.2,35.3,16319,12951
29104,44.2,33.5,1370,1070
29105,40.5,32.7,1433,1121
29107,40.0,33.2,2822,2179
29108,40.1,34.0,20159,15609
29111,37.4,30.8,1432,1083
29112,42.2,35.0,4437,3540
29113,43.0,34.8,1384,1081
29114,43.0,33.5,1937,1467
29115,43.7,35.4,28207,22173
29117,29.7,18.1,273,273
29118,40.4,29.8,15446,12138
29123,38.9,31.5,7261,5536
29125,43.5,33.7,2698,2155
29126,35.9,27.3,2342,1859
29127,35.9,27.8,8909,7231
29128,47.6,33.6,4853,4075
29129,41.8,33.7,2948,2394
29130,41.2,29.2,6387,5430
29133,40.7,31.9,926,729
29135,41.9,29.6,8074,6480
29137,39.7,33.7,2607,1989
29138,45.3,35.2,10070,7520
29142,42.9,35.7,4432,3610
29145,36.6,28.1,706,563
29146,43.6,37.5,1453,1149
29148,37.4,33.9,5856,4983
29150,43.5,29.3,39460,30389
29152,33.0,16.8,2078,1384
29153,45.6,31.8,15013,11562
29154,40.8,24.5,29706,22925
29160,39.8,30.9,7921,6241
29161,42.2,30.5,10728,8363
29162,36.0,29.5,3537,2877
29163,42.6,33.7,1840,1513
29164,36.7,29.4,4253,3355
29166,44.8,33.4,904,756
29168,47.2,32.8,3072,2314
29169,35.8,27.7,22768,18652
29170,37.2,27.2,22422,17410
29172,40.6,31.6,8955,6990
29175,35.0,27.7,359,281
29177,23.3,27.9,213,211
29178,40.2,33.5,3153,2505
29180,47.4,35.6,12445,10128
29201,30.8,22.0,25259,23643
29203,43.0,32.0,39449,30761
29204,36.5,25.5,18059,15166
29205,30.7,17.4,23586,19668
29206,29.5,16.1,19304,14772
29207,25.5,17.5,7035,5763
29208,22.8,15.5,2330,2309
29209,35.8,22.5,35738,27964
29210,41.5,29.8,39299,32012
29212,33.9,22.3,29739,23832
29223,36.8,25.1,52477,40547
29225,21.9,15.1,527,526
29229,35.5,19.9,51548,37461
29301,39.4,29.6,34531,26532
29302,36.6,26.5,17356,13833
29303,40.8,33.2,26793,21415
29306,45.0,36.0,16822,12434
29307,35.7,26.2,19034,15318
29316,36.6,24.9,29459,21964
29320,39.3,32.4,907,681
29321,44.6,36.2,2613,2042
29322,37.5,28.1,9777,7535
29323,38.1,28.8,16488,12647
29324,38.9,29.2,165,105
29325,36.7,33.0,14300,11260
29329,38.0,28.3,283,232
29330,38.8,30.9,8302,6360
29331,40.7,28.7,108,83
29332,34.9,30.3,2409,2088
29333,38.2,29.9,517,454
29334,36.3,22.9,16472,12230
29335,39.7,29.0,5316,4395
29338,42.1,34.6,121,88
29340,40.3,34.4,20695,16164
29341,38.2,29.5,19959,15482
29346,34.6,21.0,244,177
29349,36.4,26.5,36458,27914
29351,33.6,27.5,1562,1169
29353,41.2,30.2,3890,3082
29355,35.6,30.0,781,620
29356,34.4,26.1,8893,7346
29360,37.2,33.3,21242,16418
29364,40.0,29.6,462,371
