zcta5,obesity_pct,physical_inactivity_pct,totalpopulation,totalpop18plus,gym_count,gyms_per_10000_adults
23102,34.7,21.7,3195,2590,0.0,0.0
23103,31.7,19.1,5836,5002,0.0,0.0
23106,36.3,23.7,960,751,0.0,0.0
23108,38.0,28.3,149,115,0.0,0.0
23109,34.4,25.6,1806,1526,0.0,0.0
23110,40.0,29.2,687,592,0.0,0.0
23111,34.1,23.2,38151,29882,0.0,0.0
23112,34.3,19.7,54592,40725,0.0,0.0
23113,31.3,17.1,26190,20242,0.0,0.0
23114,32.4,18.5,21160,15877,0.0,0.0
23116,31.9,19.1,32410,24448,0.0,0.0
23117,37.1,26.0,10324,8490,0.0,0.0
23119,34.8,23.5,289,244,0.0,0.0
23120,33.2,17.2,14424,9789,0.0,0.0
23123,43.1,32.2,1827,1464,0.0,0.0
23124,35.4,21.7,4879,3749,0.0,0.0
23126,43.1,31.7,459,372,0.0,0.0
23128,35.4,26.0,707,603,0.0,0.0
23129,33.5,21.0,300,238,0.0,0.0
23130,35.0,26.7,163,140,0.0,0.0
23138,35.8,26.6,1156,976,0.0,0.0
23139,36.3,22.2,27015,21014,0.0,0.0
23140,37.9,25.3,5956,4761,0.0,0.0
23141,34.2,21.0,7739,6109,0.0,0.0
23146,33.0,21.0,3151,2539,0.0,0.0
23148,42.3,31.1,1504,1227,0.0,0.0
23149,37.1,25.1,3031,2565,0.0,0.0
23150,36.9,26.2,12556,10060,0.0,0.0
23153,35.7,22.0,1609,1223,0.0,0.0
23156,40.5,29.3,1472,1235,0.0,0.0
23160,48.4,31.4,1009,1009,0.0,0.0
23161,44.9,32.0,130,110,0.0,0.0
23163,34.2,27.0,186,151,0.0,0.0
23168,33.7,19.6,8624,6474,0.0,0.0
23169,40.1,28.0,1077,902,0.0,0.0
23173,17.3,10.6,2098,2089,0.0,0.0
23175,38.1,26.6,1931,1633,0.0,0.0
23176,37.8,26.7,732,610,0.0,0.0
23177,39.5,28.8,612,494,0.0,0.0
23180,38.8,25.5,438,361,0.0,0.0
23181,34.4,23.8,5626,4339,0.0,0.0
23185,32.1,20.8,51566,42710,0.0,0.0
23188,32.0,21.0,45438,36980,0.0,0.0
23192,34.2,22.9,6592,5349,0.0,0.0
23219,33.6,21.6,5307,4933,0.0,0.0
23220,31.9,21.2,36942,33433,0.0,0.0
23221,29.6,15.1,14841,12995,0.0,0.0
23222,41.8,29.2,24337,19477,0.0,0.0
23223,41.7,28.7,51960,40976,0.0,0.0
23224,43.6,34.4,39468,29816,0.0,0.0
23225,37.6,25.0,40876,33308,0.0,0.0
23226,28.8,15.9,16955,13537,0.0,0.0
23227,35.7,24.0,25283,20895,0.0,0.0
23228,35.0,24.4,36384,29191,0.0,0.0
23229,30.4,19.2,34471,26074,0.0,0.0
23230,31.5,19.8,8263,7204,0.0,0.0
23231,38.7,24.7,37455,29486,0.0,0.0
23233,26.8,15.1,32610,24973,0.0,0.0
23234,42.6,32.4,46610,34738,0.0,0.0
23235,34.2,21.5,34058,26909,0.0,0.0
23236,35.0,21.6,27516,21701,0.0,0.0
23237,40.6,29.7,24906,18639,0.0,0.0
23238,30.4,19.6,26200,20921,0.0,0.0
23284,30.5,28.2,3074,3036,0.0,0.0
23294,30.6,21.8,18538,14651,0.0,0.0
23301,45.5,42.6,1600,1248,0.0,0.0
23302,43.0,39.4,78,54,0.0,0.0
23303,42.9,39.9,685,568,0.0,0.0
23304,30.9,22.8,101,76,0.0,0.0
23306,39.0,31.5,1066,866,0.0,0.0
23307,44.8,33.9,547,438,0.0,0.0
23308,40.3,33.9,2068,1627,0.0,0.0
23310,39.7,29.7,5260,4282,0.0,0.0
23314,35.8,21.4,9523,7275,0.0,0.0
23315,37.1,27.2,1479,1214,0.0,0.0
23316,38.9,28.9,107,84,0.0,0.0
23320,39.7,23.1,60412,48063,0.0,0.0
23321,39.8,22.0,37752,28304,0.0,0.0
23322,36.7,19.0,66994,50596,0.0,0.0
23323,41.3,23.4,42736,31114,0.0,0.0
23324,46.6,30.7,24239,17711,0.0,0.0
23325,43.4,27.7,17601,13721,0.0,0.0
23336,35.2,26.9,3345,2917,0.0,0.0
23337,36.6,28.8,524,411,0.0,0.0
23347,40.9,31.4,447,395,0.0,0.0
23350,40.5,31.9,3433,2790,0.0,0.0
23354,38.9,31.7,327,271,0.0,0.0
23356,34.5,24.5,1736,1471,0.0,0.0
23357,44.1,38.2,730,500,0.0,0.0
23358,36.3,28.1,123,115,0.0,0.0
23359,40.2,33.4,653,469,0.0,0.0
23389,38.6,29.3,180,150,0.0,0.0
23395,36.6,24.8,922,808,0.0,0.0
23398,37.1,28.7,83,67,0.0,0.0
23401,38.1,29.1,168,125,0.0,0.0
23405,40.7,31.8,1075,884,0.0,0.0
23407,40.4,33.6,313,239,0.0,0.0
23409,39.6,34.5,149,111,0.0,0.0
23410,40.5,31.5,2440,1911,0.0,0.0
23413,40.1,34.7,799,675,0.0,0.0
23414,40.7,31.4,96,69,0.0,0.0
23415,41.5,31.5,2021,1558,0.0,0.0
23416,41.9,36.2,330,265,0.0,0.0
23417,38.4,31.9,3625,3054,0.0,0.0
23418,38.9,32.1,1010,798,0.0,0.0
23420,43.9,34.9,2387,1870,0.0,0.0
23421,43.9,39.8,4172,3213,0.0,0.0
23422,39.9,29.7,226,180,0.0,0.0
23423,39.4,35.5,384,312,0.0,0.0
23426,40.0,38.1,140,118,0.0,0.0
23427,40.4,36.9,173,153,0.0,0.0
23430,37.0,24.5,18232,14478,0.0,0.0
23432,41.0,25.7,1539,1235,0.0,0.0
23433,34.2,19.7,1291,1099,0.0,0.0
23434,44.2,28.3,51430,39221,0.0,0.0
23435,40.5,23.1,32597,24559,0.0,0.0
23436,36.7,20.2,962,773,0.0,0.0
23437,41.6,27.4,4448,3496,0.0,0.0
23438,39.3,24.5,1839,1475,0.0,0.0
23440,36.7,30.4,438,362,0.0,0.0
23442,45.0,38.7,1074,862,0.0,0.0
23451,34.5,19.2,44879,37118,0.0,0.0
23452,37.5,23.2,59076,46279,0.0,0.0
23453,36.9,22.7,36292,26929,0.0,0.0
23454,36.2,20.9,58665,45318,0.0,0.0
23455,35.6,21.6,50599,40327,0.0,0.0
23456,35.1,20.3,59454,44938,0.0,0.0
23457,38.0,23.2,4481,3534,0.0,0.0
23459,27.4,16.0,1055,1016,0.0,0.0
23460,24.2,13.9,1227,1203,0.0,0.0
23461,29.3,17.8,603,603,0.0,0.0
23462,39.4,24.8,68045,52914,0.0,0.0
23464,36.3,22.5,75118,57922,0.0,0.0
23480,39.3,34.6,331,293,0.0,0.0
23486,36.7,29.1,148,128,0.0,0.0
23487,37.0,25.1,6397,4998,0.0,0.0
23488,47.2,35.8,173,136,0.0,0.0
23502,42.3,28.7,20547,16523,0.0,0.0
23503,38.8,24.0,31932,25295,0.0,0.0
23504,47.8,34.6,22465,17256,0.0,0.0
23505,39.8,26.6,27785,21832,0.0,0.0
23507,31.4,15.1,6460,5551,0.0,0.0
23508,36.2,22.1,20485,17220,0.0,0.0
23509,42.0,27.8,12963,10347,0.0,0.0
23510,37.0,22.5,8778,7663,0.0,0.0
23511,32.7,22.0,12831,12398,0.0,0.0
23513,43.3,29.5,29105,22724,0.0,0.0
23517,35.6,18.4,5237,4558,0.0,0.0
23518,37.8,24.1,30278,24211,0.0,0.0
23523,53.2,40.7,7061,4945,0.0,0.0
23551,30.5,19.4,2054,1948,0.0,0.0
23601,38.8,25.8,25729,20343,0.0,0.0
23602,38.5,25.8,42004,32851,0.0,0.0
23603,36.8,21.6,3526,2565,0.0,0.0
23604,34.2,22.0,5160,3759,0.0,0.0
23605,44.7,32.6,14053,11152,0.0,0.0
23606,37.4,24.8,31684,26140,0.0,0.0
23607,48.9,37.8,23498,17589,0.0,0.0
23608,42.0,29.4,43943,32945,0.0,0.0
23651,29.2,18.2,494,444,0.0,0.0
23661,43.6,29.9,13771,10846,0.0,0.0
23662,33.1,20.4,12460,9593,0.0,0.0
23663,42.5,29.2,13374,10117,0.0,0.0
23664,36.5,22.4,10301,8298,0.0,0.0
23665,32.4,17.6,5935,3551,0.0,0.0
23666,39.5,25.9,52845,42563,0.0,0.0
23667,39.4,28.1,80,79,0.0,0.0
23668,36.5,25.9,739,725,0.0,0.0
23669,40.4,26.8,41030,32446,0.0,0.0
23690,37.2,26.0,3937,2904,0.0,0.0
23691,23.0,13.5,577,515,0.0,0.0
23692,30.8,18.8,19539,15362,0.0,0.0
23693,30.7,18.2,23814,18012,0.0,0.0
23696,31.2,18.6,3805,2964,0.0,0.0
23701,39.1,28.4,24629,19943,0.0,0.0
23702,42.3,32.2,12239,9002,0.0,0.0
23703,38.1,26.5,26388,20475,0.0,0.0
23704,44.0,34.6,19505,15077,0.0,0.0
23707,40.9,30.9,14316,10857,0.0,0.0
23708,24.4,19.6,120,117,0.0,0.0
23709,27.7,21.5,624,623,0.0,0.0
23801,30.0,17.7,9874,7856,0.0,0.0
23803,43.8,31.2,44377,35565,0.0,0.0
23805,41.7,28.9,19656,16062,0.0,0.0
23821,44.8,35.0,1778,1522,0.0,0.0
23824,43.4,32.7,7021,5471,0.0,0.0
23827,39.7,27.1,1273,1030,0.0,0.0
23828,40.5,28.5,431,334,0.0,0.0
23829,43.8,30.9,2473,2233,0.0,0.0
23830,40.0,26.1,1678,1331,0.0,0.0
23831,37.2,23.2,37216,28407,0.0,0.0
23832,37.0,22.7,39640,29944,0.0,0.0
23833,38.1,26.3,2147,1690,0.0,0.0
23834,37.4,24.8,26635,20654,0.0,0.0
23836,36.4,22.6,14643,11013,0.0,0.0
23837,38.3,27.5,4109,3242,0.0,0.0
23838,35.3,20.9,16997,13621,0.0,0.0
23839,41.0,28.0,848,679,0.0,0.0
23840,39.9,26.9,1642,1347,0.0,0.0
23841,40.2,26.9,3509,2805,0.0,0.0
23842,38.5,25.8,7103,5566,0.0,0.0
23843,42.4,36.3,538,452,0.0,0.0
23844,41.2,28.9,691,523,0.0,0.0
23845,37.2,28.9,358,314,0.0,0.0
23846,38.7,27.0,872,717,0.0,0.0
23847,44.7,34.7,12768,9999,0.0,0.0
23850,39.3,28.1,1081,904,0.0,0.0
23851,42.0,31.0,13258,10325,0.0,0.0
23856,46.5,36.6,888,722,0.0,0.0
23857,39.2,31.0,399,366,0.0,0.0
23860,44.7,33.3,32139,25542,0.0,0.0
23866,37.2,26.2,2189,1748,0.0,0.0
23867,45.4,29.0,5298,4819,0.0,0.0
23868,47.1,36.5,6379,5474,0.0,0.0
23872,42.3,31.9,2322,1820,0.0,0.0
23874,38.4,26.2,986,784,0.0,0.0
23875,40.8,27.9,11791,9049,0.0,0.0
23876,43.4,34.9,435,343,0.0,0.0
23878,36.1,25.8,1162,910,0.0,0.0
23879,44.7,36.4,629,516,0.0,0.0
23881,41.4,29.0,1876,1535,0.0,0.0
23882,46.3,34.2,2219,1783,0.0,0.0
23883,41.6,30.5,2169,1818,0.0,0.0
23885,38.8,26.5,2779,2211,0.0,0.0
23887,39.3,33.4,529,469,0.0,0.0
23888,43.1,29.6,2124,1749,0.0,0.0
23889,44.9,37.3,569,448,0.0,0.0
23890,45.4,32.2,3988,3248,0.0,0.0
23891,48.6,28.1,1917,1912,0.0,0.0
23893,39.3,29.0,419,346,0.0,0.0
23894,39.1,27.4,626,478,0.0,0.0
23897,45.4,31.6,563,470,0.0,0.0
23898,37.1,26.2,2186,1779,0.0,0.0
23899,39.7,30.9,292,254,0.0,0.0
23901,39.6,29.7,14967,12467,0.0,0.0
23909,30.5,20.6,1329,1329,0.0,0.0
23915,44.3,30.1,1196,1034,0.0,0.0
23917,41.7,31.0,2704,2294,0.0,0.0
23919,37.7,27.3,2310,1970,0.0,0.0
23920,42.5,32.3,3182,2583,0.0,0.0
23921,42.0,31.3,2060,1590,0.0,0.0
23922,45.6,30.5,4300,3864,0.0,0.0
23923,41.5,32.0,2474,1931,0.0,0.0
23924,42.6,33.2,5538,4487,0.0,0.0
23927,39.4,30.0,4483,3786,0.0,0.0
23930,42.4,31.0,5231,4070,0.0,0.0
23934,41.1,28.9,811,575,0.0,0.0
23936,44.5,30.2,7850,6587,0.0,0.0
23937,43.7,34.5,1841,1462,0.0,0.0
23938,43.1,34.3,416,346,0.0,0.0
23942,41.5,30.1,1123,872,0.0,0.0
23943,30.2,17.5,759,742,0.0,0.0
23944,46.1,33.7,3620,2810,0.0,0.0
23947,44.8,36.8,4119,3278,0.0,0.0
23950,43.8,33.4,3482,2691,0.0,0.0
23952,45.6,38.0,219,179,0.0,0.0
23954,43.8,32.3,2030,1570,0.0,0.0
23958,41.8,31.9,3261,2557,0.0,0.0
23959,40.3,30.5,1127,888,0.0,0.0
23960,42.8,34.6,1823,1427,0.0,0.0
23962,42.4,32.8,660,501,0.0,0.0
23963,42.1,31.3,454,352,0.0,0.0
23964,42.2,33.1,997,853,0.0,0.0
23966,40.6,30.3,2449,1964,0.0,0.0
23967,43.6,34.3,840,672,0.0,0.0
23968,41.7,30.8,804,677,0.0,0.0
23970,43.0,33.2,8002,6319,0.0,0.0
23974,46.8,32.6,4700,3891,0.0,0.0
23976,39.7,32.0,187,156,0.0,0.0
24011,31.4,14.7,908,870,0.0,0.0
24012,41.0,30.6,30037,23686,0.0,0.0
24013,43.4,32.4,7835,5922,0.0,0.0
24014,36.7,24.6,16869,13559,0.0,0.0
24015,36.8,21.2,15973,12888,0.0,0.0
24016,43.6,30.8,9371,7737,0.0,0.0
24017,48.5,37.4,23902,17937,0.0,0.0
24018,32.8,20.6,39144,31087,0.0,0.0
24019,36.3,24.8,27630,21968,0.0,0.0
24020,20.6,13.8,524,516,0.0,0.0
24053,40.0,30.5,2356,1876,0.0,0.0
24054,42.8,33.8,6208,4897,0.0,0.0
24055,41.9,34.8,12236,9899,0.0,0.0
24058,33.6,24.2,316,265,0.0,0.0
24059,32.3,18.2,1037,834,0.0,0.0
24060,26.8,21.5,46755,39832,0.0,0.0
24061,20.6,19.5,9836,9790,0.0,0.0
24064,36.2,24.8,5017,4001,0.0,0.0
24065,35.4,27.1,6267,5001,0.0,0.0
24066,36.6,26.0,4787,3844,0.0,0.0
24067,36.8,29.7,2400,1891,0.0,0.0
24069,41.1,30.2,1805,1441,0.0,0.0
24070,35.4,23.7,1375,1159,0.0,0.0
24072,32.4,24.1,1450,1126,0.0,0.0
24073,29.8,21.3,32093,25370,0.0,0.0
24076,39.3,29.3,1050,856,0.0,0.0
24077,34.2,23.0,922,737,0.0,0.0
24078,41.7,32.8,7062,5502,0.0,0.0
24079,34.0,26.6,1631,1316,0.0,0.0
24082,42.9,30.9,412,339,0.0,0.0
24083,31.9,22.6,3814,3116,0.0,0.0
24084,35.7,27.5,10894,9120,0.0,0.0
24085,39.0,30.4,2220,1786,0.0,0.0
24086,37.0,27.2,198,169,0.0,0.0
24087,32.1,24.8,3604,2834,0.0,0.0
24088,33.9,27.1,4805,3973,0.0,0.0
24089,45.5,38.1,2388,1936,0.0,0.0
24090,36.1,24.4,4712,3873,0.0,0.0
24091,33.4,26.8,7416,5977,0.0,0.0
24092,35.4,28.3,2999,2352,0.0,0.0
24093,36.9,26.8,185,156,0.0,0.0
24095,37.5,26.3,4275,3501,0.0,0.0
24101,33.2,24.6,6490,5364,0.0,0.0
24102,37.7,30.7,1508,1230,0.0,0.0
24104,37.2,27.1,3551,2966,0.0,0.0
24105,32.9,25.0,449,344,0.0,0.0
24112,42.9,33.2,30978,25003,0.0,0.0
24120,38.7,30.6,1858,1504,0.0,0.0
24121,35.1,26.3,10537,9034,0.0,0.0
24122,38.2,28.4,1624,1339,0.0,0.0
24124,36.2,26.7,4370,3388,0.0,0.0
24127,36.8,26.1,3980,3239,0.0,0.0
24128,36.3,26.4,1767,1433,0.0,0.0
24131,38.3,26.6,106,93,0.0,0.0
24132,35.9,26.8,460,383,0.0,0.0
24133,40.9,30.4,2345,1911,0.0,0.0
24134,36.3,27.2,5638,4470,0.0,0.0
24136,36.6,26.9,3259,2644,0.0,0.0
24137,36.2,29.6,2506,2061,0.0,0.0
24138,31.3,23.3,1445,1152,0.0,0.0
24139,44.8,39.3,560,464,0.0,0.0
24141,35.1,25.6,20308,16906,0.0,0.0
24142,28.1,20.7,2608,2599,0.0,0.0
24147,35.6,28.5,1088,901,0.0,0.0
24148,41.5,31.3,7633,6147,0.0,0.0
24149,30.9,22.9,3632,2816,0.0,0.0
24150,36.5,27.7,691,589,0.0,0.0
24151,36.5,29.1,18785,14782,0.0,0.0
24153,34.9,23.9,38728,31500,0.0,0.0
24161,46.0,40.8,393,327,0.0,0.0
24162,33.7,27.5,2254,1758,0.0,0.0
24165,41.5,30.7,1655,1348,0.0,0.0
24167,36.3,26.5,329,262,0.0,0.0
24168,41.4,35.5,214,188,0.0,0.0
24171,39.5,30.3,8090,6829,0.0,0.0
24174,37.7,28.1,2362,1929,0.0,0.0
24175,34.9,22.8,8165,6535,0.0,0.0
24176,33.1,24.6,1527,1328,0.0,0.0
24179,36.3,25.9,19024,15079,0.0,0.0
24184,34.6,26.6,4582,3693,0.0,0.0
24185,38.8,30.1,796,653,0.0,0.0
24201,39.6,30.7,16267,12973,0.0,0.0
24202,38.6,27.4,12716,10277,0.0,0.0
24210,39.0,27.0,17284,14247,0.0,0.0
24211,37.3,25.7,9864,8057,0.0,0.0
24216,47.6,38.1,2441,1889,0.0,0.0
24217,40.8,35.9,407,340,0.0,0.0
24219,43.1,30.0,10429,8463,0.0,0.0
24220,41.4,34.2,621,474,0.0,0.0
24221,40.3,31.4,785,655,0.0,0.0
24224,40.2,32.1,5438,4338,0.0,0.0
24225,41.8,36.0,1674,1388,0.0,0.0
24226,39.0,34.5,1260,996,0.0,0.0
24228,38.9,32.7,6418,5194,0.0,0.0
24230,43.7,34.4,7708,6164,0.0,0.0
24236,39.9,30.4,2984,2389,0.0,0.0
24237,42.2,38.4,1108,878,0.0,0.0
24239,38.9,34.7,90,81,0.0,0.0
24243,40.9,31.4,1867,1471,0.0,0.0
24244,40.1,33.4,5398,4500,0.0,0.0
24245,41.1,34.3,1000,817,0.0,0.0
24246,41.5,29.3,399,280,0.0,0.0
24248,40.6,33.4,2181,1819,0.0,0.0
24250,40.0,34.7,1209,1003,0.0,0.0
24251,37.9,29.5,8405,6817,0.0,0.0
24256,38.9,32.6,3124,2566,0.0,0.0
24258,36.6,27.6,1259,1050,0.0,0.0
24260,40.7,34.0,5072,4043,0.0,0.0
24263,41.5,32.2,5770,4527,0.0,0.0
24265,43.2,35.7,703,558,0.0,0.0
24266,38.5,28.4,8705,7030,0.0,0.0
24269,40.7,36.8,225,176,0.0,0.0
24270,42.3,33.3,455,347,0.0,0.0
24271,37.1,29.2,2538,1990,0.0,0.0
24272,41.2,35.5,517,394,0.0,0.0
24273,41.6,32.2,5730,4522,0.0,0.0
24277,46.2,38.0,6463,5384,0.0,0.0
24279,44.8,32.9,4693,3885,0.0,0.0
24280,37.7,27.6,772,647,0.0,0.0
24281,41.2,33.0,2279,1833,0.0,0.0
24282,43.0,35.8,454,344,0.0,0.0
24283,44.6,35.9,2133,1720,0.0,0.0
24290,39.2,35.1,1777,1481,0.0,0.0
24292,40.4,31.7,352,317,0.0,0.0
24293,40.8,28.7,9442,7627,0.0,0.0
24301,37.3,30.1,14040,11250,0.0,0.0
24311,38.3,30.6,1705,1394,0.0,0.0
24312,42.4,31.9,2161,1737,0.0,0.0
24313,42.4,33.3,923,734,0.0,0.0
24314,36.9,27.0,1332,1108,0.0,0.0
24315,37.2,25.8,3548,3015,0.0,0.0
24317,42.8,31.3,3756,3006,0.0,0.0
24318,36.7,27.8,601,498,0.0,0.0
24319,38.0,29.5,6500,5215,0.0,0.0
24322,37.8,24.9,190,154,0.0,0.0
24323,36.9,25.2,692,531,0.0,0.0
24324,36.9,28.5,2012,1652,0.0,0.0
24325,39.7,29.9,975,829,0.0,0.0
24326,40.2,34.2,1019,890,0.0,0.0
24327,24.2,15.3,684,677,0.0,0.0
24328,41.2,30.7,1999,1705,0.0,0.0
24330,41.4,34.0,3056,2489,0.0,0.0
24333,40.7,33.1,17309,13886,0.0,0.0
24340,38.7,26.7,5319,4195,0.0,0.0
24343,40.4,28.9,8849,7153,0.0,0.0
24347,36.8,29.1,1767,1461,0.0,0.0
24348,42.4,33.8,4725,4050,0.0,0.0
24350,40.9,32.0,1173,945,0.0,0.0
24351,41.7,30.8,528,448,0.0,0.0
24352,39.6,32.0,929,777,0.0,0.0
24354,38.3,30.6,14446,11583,0.0,0.0
24360,40.0,29.5,5653,4500,0.0,0.0
24361,38.9,26.6,4555,3695,0.0,0.0
24363,39.8,31.8,1242,1082,0.0,0.0
24366,37.1,28.3,631,543,0.0,0.0
24368,38.3,26.9,4896,3849,0.0,0.0
24370,37.9,30.6,5832,4723,0.0,0.0
24374,37.5,26.1,705,567,0.0,0.0
24375,39.1,32.4,1451,1170,0.0,0.0
24377,40.3,27.1,278,227,0.0,0.0
24378,39.0,32.7,1065,915,0.0,0.0
24380,34.2,28.5,2696,2147,0.0,0.0
24381,41.6,30.3,3657,2955,0.0,0.0
24382,38.9,28.2,14109,11448,0.0,0.0
24401,37.6,25.3,38522,31283,0.0,0.0
24412,37.4,35.9,106,98,0.0,0.0
24413,34.7,25.4,220,195,0.0,0.0
24415,36.2,27.7,63,58,0.0,0.0
24416,36.2,27.1,8888,7206,0.0,0.0
24421,39.4,23.7,3723,2984,0.0,0.0
24422,40.8,31.1,5821,4747,0.0,0.0
24426,39.7,29.5,13695,10972,0.0,0.0
24430,47.0,29.6,2858,2534,0.0,0.0
24431,42.1,27.6,2712,2164,0.0,0.0
24432,43.5,31.9,283,258,0.0,0.0
24433,34.4,25.2,96,76,0.0,0.0
24435,34.5,25.2,1695,1384,0.0,0.0
24437,41.5,28.1,1048,811,0.0,0.0
24439,37.5,29.6,1119,898,0.0,0.0
24440,43.2,27.5,2742,2194,0.0,0.0
24441,36.9,25.8,6327,4952,0.0,0.0
24442,33.1,23.3,88,74,0.0,0.0
24445,38.8,31.7,2289,1893,0.0,0.0
24448,39.2,28.9,311,258,0.0,0.0
24450,31.0,22.3,17654,15032,0.0,0.0
24457,37.0,30.9,372,313,0.0,0.0
24458,33.4,24.9,364,303,0.0,0.0
24459,42.0,29.3,734,597,0.0,0.0
24460,37.9,31.1,1493,1249,0.0,0.0
24464,33.2,26.9,138,116,0.0,0.0
24465,33.0,25.2,1305,1108,0.0,0.0
24467,41.1,24.9,2204,1788,0.0,0.0
24471,32.2,23.0,1471,1164,0.0,0.0
24472,38.2,27.3,2501,1996,0.0,0.0
24473,36.3,29.8,871,738,0.0,0.0
24474,38.6,28.9,360,301,0.0,0.0
24476,42.2,28.4,315,259,0.0,0.0
24477,40.6,25.2,11269,8884,0.0,0.0
24479,40.2,25.3,1485,1198,0.0,0.0
24482,40.2,23.5,5200,4222,0.0,0.0
24483,35.4,26.6,670,554,0.0,0.0
24484,38.1,31.6,699,587,0.0,0.0
24485,43.2,31.6,438,353,0.0,0.0
24486,41.1,24.4,3826,2893,0.0,0.0
24487,37.4,30.3,286,251,0.0,0.0
24501,41.0,28.9,27160,21322,0.0,0.0
24502,35.3,23.7,41058,33157,0.0,0.0
24503,34.5,20.8,19810,15702,0.0,0.0
24504,42.8,30.7,9585,7531,0.0,0.0
24515,23.7,14.2,6685,6652,0.0,0.0
24517,38.0,30.6,5306,4216,0.0,0.0
24520,38.9,30.3,2308,1888,0.0,0.0
24521,39.6,29.7,9902,7989,0.0,0.0
24522,38.9,28.3,10041,7802,0.0,0.0
24523,39.6,31.2,18992,15389,0.0,0.0
24526,39.7,30.0,1408,1127,0.0,0.0
24527,42.2,31.2,2796,2237,0.0,0.0
24528,38.9,32.4,2994,2359,0.0,0.0
24529,40.1,29.3,1532,1277,0.0,0.0
24530,43.1,36.6,1062,849,0.0,0.0
24531,43.8,35.6,8836,7417,0.0,0.0
24534,42.5,36.3,1471,1251,0.0,0.0
24536,35.5,20.0,317,236,0.0,0.0
24538,37.5,28.3,4729,3704,0.0,0.0
24539,39.6,31.8,124,100,0.0,0.0
24540,42.4,35.6,32094,25151,0.0,0.0
24541,39.7,32.6,27529,22140,0.0,0.0
24549,40.1,29.9,4121,3175,0.0,0.0
24550,35.5,25.9,7772,6023,0.0,0.0
24551,34.5,22.3,25601,19850,0.0,0.0
24553,39.8,29.2,1827,1494,0.0,0.0
24554,38.6,31.4,3952,3102,0.0,0.0
24555,35.0,27.4,2012,1586,0.0,0.0
24556,36.8,25.8,3357,2645,0.0,0.0
24557,43.8,38.5,7550,6144,0.0,0.0
24558,40.7,34.4,6036,4923,0.0,0.0
24562,42.2,32.8,467,388,0.0,0.0
24563,44.1,38.7,5028,4090,0.0,0.0
24565,46.7,41.0,907,772,0.0,0.0
24566,39.7,28.9,1325,1053,0.0,0.0
24569,44.0,36.8,938,784,0.0,0.0
24571,36.8,29.3,1904,1605,0.0,0.0
24572,40.0,29.0,16399,12892,0.0,0.0
24574,38.8,28.1,3868,3077,0.0,0.0
24577,39.5,33.3,4821,3790,0.0,0.0
24578,33.2,24.1,1043,860,0.0,0.0
24579,35.4,27.7,1304,1023,0.0,0.0
24580,39.8,28.9,582,453,0.0,0.0
24586,40.4,30.0,5124,4121,0.0,0.0
24588,36.0,26.7,9196,7459,0.0,0.0
24589,38.5,30.5,2092,1653,0.0,0.0
24590,36.6,24.1,7909,6213,0.0,0.0
24592,41.3,33.9,13453,10652,0.0,0.0
24593,37.7,26.2,2132,1627,0.0,0.0
24594,40.4,31.4,1595,1262,0.0,0.0
24595,26.2,19.8,522,468,0.0,0.0
24597,43.8,40.1,1171,945,0.0,0.0
24598,37.6,28.9,1785,1423,0.0,0.0
24599,40.3,30.3,621,502,0.0,0.0
24601,41.4,30.7,59,52,0.0,0.0
24602,41.0,33.5,787,616,0.0,0.0
24603,43.5,43.6,804,674,0.0,0.0
24604,46.7,36.4,167,143,0.0,0.0
24605,40.0,30.1,9104,7519,0.0,0.0
24606,41.8,35.7,158,125,0.0,0.0
24607,36.0,30.8,322,252,0.0,0.0
24609,39.5,29.9,6620,5396,0.0,0.0
24612,43.1,34.9,293,261,0.0,0.0
24613,40.9,31.1,849,682,0.0,0.0
24614,38.6,33.9,7252,5817,0.0,0.0
24620,41.1,37.6,2208,1798,0.0,0.0
24622,42.0,37.2,987,820,0.0,0.0
24630,40.7,31.1,5971,4737,0.0,0.0
24631,39.6,30.1,2578,2295,0.0,0.0
24634,42.1,37.9,446,385,0.0,0.0
24635,44.7,32.7,766,679,0.0,0.0
24637,40.4,29.2,3302,2604,0.0,0.0
24639,40.8,33.9,3099,2548,0.0,0.0
24641,42.7,34.1,5377,4294,0.0,0.0
24646,38.0,32.6,607,488,0.0,0.0
24649,41.1,34.6,2242,1870,0.0,0.0
24651,39.0,28.2,5976,4885,0.0,0.0
24656,38.1,33.4,2875,2421,0.0,0.0
24657,41.5,38.2,258,214,0.0,0.0
24701,42.0,35.7,19137,15264,0.0,0.0
24712,34.2,28.0,2174,1855,0.0,0.0
24714,38.4,28.7,323,262,0.0,0.0
24715,41.5,35.1,359,283,0.0,0.0
24716,44.4,37.9,317,262,0.0,0.0
24719,45.3,36.6,154,124,0.0,0.0
24724,40.6,34.9,158,130,0.0,0.0
24726,43.0,36.2,610,477,0.0,0.0
24729,36.5,28.4,172,148,0.0,0.0
24731,43.5,39.8,202,168,0.0,0.0
24733,37.6,28.5,314,258,0.0,0.0
24736,38.5,31.1,592,465,0.0,0.0
24737,40.9,35.4,1314,1054,0.0,0.0
24739,40.3,34.0,13670,10916,0.0,0.0
24740,41.1,35.7,16238,12851,0.0,0.0
24747,42.0,37.4,2734,2200,0.0,0.0
24801,48.1,41.9,5143,4479,0.0,0.0
24808,47.1,46.9,444,360,0.0,0.0
24811,46.9,45.9,685,524,0.0,0.0
