year,zcta5,measure,data_value,data_value_type,totalpopulation,totalpop18plus
2023,29168,Obesity,47.2,Crude prevalence,3072,2314
2023,29169,Physical Inactivity,27.7,Crude prevalence,22768,18652
2023,29169,Obesity,35.8,Crude prevalence,22768,18652
2023,29170,Physical Inactivity,27.2,Crude prevalence,22422,17410
2023,29170,Obesity,37.2,Crude prevalence,22422,17410
2023,29172,Physical Inactivity,31.6,Crude prevalence,8955,6990
2023,29172,Obesity,40.6,Crude prevalence,8955,6990
2023,29175,Physical Inactivity,27.7,Crude prevalence,359,281
2023,29175,Obesity,35.0,Crude prevalence,359,281
2023,29177,Physical Inactivity,27.9,Crude prevalence,213,211
2023,29177,Obesity,23.3,Crude prevalence,213,211
2023,29178,Physical Inactivity,33.5,Crude prevalence,3153,2505
2023,29178,Obesity,40.2,Crude prevalence,3153,2505
2023,29180,Physical Inactivity,35.6,Crude prevalence,12445,10128
2023,29180,Obesity,47.4,Crude prevalence,12445,10128
2023,29201,Physical Inactivity,22.0,Crude prevalence,25259,23643
2023,29201,Obesity,30.8,Crude prevalence,25259,23643
2023,29203,Physical Inactivity,32.0,Crude prevalence,39449,30761
2023,29203,Obesity,43.0,Crude prevalence,39449,30761
2023,29204,Physical Inactivity,25.5,Crude prevalence,18059,15166
2023,29204,Obesity,36.5,Crude prevalence,18059,15166
2023,29205,Physical Inactivity,17.4,Crude prevalence,23586,19668
2023,29205,Obesity,30.7,Crude prevalence,23586,19668
2023,29206,Physical Inactivity,16.1,Crude prevalence,19304,14772
2023,29206,Obesity,29.5,Crude prevalence,19304,14772
2023,29207,Physical Inactivity,17.5,Crude prevalence,7035,5763
2023,29207,Obesity,25.5,Crude prevalence,7035,5763
2023,29208,Physical Inactivity,15.5,Crude prevalence,2330,2309
2023,29208,Obesity,22.8,Crude prevalence,2330,2309
2023,29209,Physical Inactivity,22.5,Crude prevalence,35738,27964
2023,29209,Obesity,35.8,Crude prevalence,35738,27964
2023,29210,Physical Inactivity,29.8,Crude prevalence,39299,32012
2023,29210,Obesity,41.5,Crude prevalence,39299,32012
2023,29212,Physical Inactivity,22.3,Crude prevalence,29739,23832
2023,29212,Obesity,33.9,Crude prevalence,29739,23832
2023,29223,Physical Inactivity,25.1,Crude prevalence,52477,40547
2023,29223,Obesity,36.8,Crude prevalence,52477,40547
2023,29225,Physical Inactivity,15.1,Crude prevalence,527,526
2023,29225,Obesity,21.9,Crude prevalence,527,526
2023,29229,Physical Inactivity,19.9,Crude prevalence,51548,37461
2023,29229,Obesity,35.5,Crude prevalence,51548,37461
2023,29301,Physical Inactivity,29.6,Crude prevalence,34531,26532
2023,29301,Obesity,39.4,Crude prevalence,34531,26532
2023,29302,Physical Inactivity,26.5,Crude prevalence,17356,13833
2023,29302,Obesity,36.6,Crude prevalence,17356,13833
2023,29303,Physical Inactivity,33.2,Crude prevalence,26793,21415
2023,29303,Obesity,40.8,Crude prevalence,26793,21415
2023,29306,Physical Inactivity,36.0,Crude prevalence,16822,12434
2023,29306,Obesity,45.0,Crude prevalence,16822,12434
2023,29307,Physical Inactivity,26.2,Crude prevalence,19034,15318
2023,29307,Obesity,35.7,Crude prevalence,19034,15318
2023,29316,Physical Inactivity,24.9,Crude prevalence,29459,21964
2023,29316,Obesity,36.6,Crude prevalence,29459,21964
2023,29320,Physical Inactivity,32.4,Crude prevalence,907,681
2023,29320,Obesity,39.3,Crude prevalence,907,681
2023,29321,Physical Inactivity,36.2,Crude prevalence,2613,2042
2023,29321,Obesity,44.6,Crude prevalence,2613,2042
2023,29322,Physical Inactivity,28.1,Crude prevalence,9777,7535
2023,29322,Obesity,37.5,Crude prevalence,9777,7535
2023,29323,Physical Inactivity,28.8,Crude prevalence,16488,12647
2023,29323,Obesity,38.1,Crude prevalence,16488,12647
2023,29324,Physical Inactivity,29.2,Crude prevalence,165,105
2023,29324,Obesity,38.9,Crude prevalence,165,105
2023,29325,Physical Inactivity,33.0,Crude prevalence,14300,11260
2023,29325,Obesity,36.7,Crude prevalence,14300,11260
2023,29329,Physical Inactivity,28.3,Crude prevalence,283,232
2023,29329,Obesity,38.0,Crude prevalence,283,232
2023,29330,Physical Inactivity,30.9,Crude prevalence,8302,6360
2023,29330,Obesity,38.8,Crude prevalence,8302,6360
2023,29331,Physical Inactivity,28.7,Crude prevalence,108,83
2023,29331,Obesity,40.7,Crude prevalence,108,83
2023,29332,Physical Inactivity,30.3,Crude prevalence,2409,2088
2023,29332,Obesity,34.9,Crude prevalence,2409,2088
2023,29333,Physical Inactivity,29.9,Crude prevalence,517,454
2023,29333,Obesity,38.2,Crude prevalence,517,454
2023,29334,Physical Inactivity,22.9,Crude prevalence,16472,12230
2023,29334,Obesity,36.3,Crude prevalence,16472,12230
2023,29335,Physical Inactivity,29.0,Crude prevalence,5316,4395
2023,29335,Obesity,39.7,Crude prevalence,5316,4395
2023,29338,Physical Inactivity,34.6,Crude prevalence,121,88
2023,29338,Obesity,42.1,Crude prevalence,121,88
2023,29340,Physical Inactivity,34.4,Crude prevalence,20695,16164
2023,29340,Obesity,40.3,Crude prevalence,20695,16164
2023,29341,Physical Inactivity,29.5,Crude prevalence,19959,15482
2023,29341,Obesity,38.2,Crude prevalence,19959,15482
2023,29346,Physical Inactivity,21.0,Crude prevalence,244,177
2023,29346,Obesity,34.6,Crude prevalence,244,177
2023,29349,Physical Inactivity,26.5,Crude prevalence,36458,27914
2023,29349,Obesity,36.4,Crude prevalence,36458,27914
2023,29351,Physical Inactivity,27.5,Crude prevalence,1562,1169
2023,29351,Obesity,33.6,Crude prevalence,1562,1169
2023,29353,Physical Inactivity,30.2,Crude prevalence,3890,3082
2023,29353,Obesity,41.2,Crude prevalence,3890,3082
2023,29355,Physical Inactivity,30.0,Crude prevalence,781,620
2023,29355,Obesity,35.6,Crude prevalence,781,620
2023,29356,Physical Inactivity,26.1,Crude prevalence,8893,7346
2023,29356,Obesity,34.4,Crude prevalence,8893,7346
2023,29360,Physical Inactivity,33.3,Crude prevalence,21242,16418
2023,29360,Obesity,37.2,Crude prevalence,21242,16418
2023,29364,Physical Inactivity,29.6,Crude prevalence,462,371
2023,29364,Obesity,40.0,Crude prevalence,462,371
2023,29365,Physical Inactivity,26.0,Crude prevalence,13882,10507
2023,29365,Obesity,37.2,Crude prevalence,13882,10507
2023,29368,Physical Inactivity,27.5,Crude prevalence,158,111
2023,29368,Obesity,35.6,Crude prevalence,158,111
2023,29369,Physical Inactivity,24.0,Crude prevalence,16007,12243
2023,29369,Obesity,36.1,Crude prevalence,16007,12243
2023,29370,Physical Inactivity,30.9,Crude prevalence,1069,816
2023,29370,Obesity,36.8,Crude prevalence,1069,816
2023,29372,Physical Inactivity,29.6,Crude prevalence,4401,3475
2023,29372,Obesity,38.5,Crude prevalence,4401,3475
2023,29373,Physical Inactivity,28.4,Crude prevalence,262,190
2023,29373,Obesity,37.5,Crude prevalence,262,190
2023,29374,Physical Inactivity,26.3,Crude prevalence,3615,2898
2023,29374,Obesity,36.6,Crude prevalence,3615,2898
2023,29375,Physical Inactivity,19.6,Crude prevalence,100,67
2023,29375,Obesity,31.0,Crude prevalence,100,67
2023,29376,Physical Inactivity,25.9,Crude prevalence,7888,6056
2023,29376,Obesity,37.1,Crude prevalence,7888,6056
2023,29377,Physical Inactivity,30.9,Crude prevalence,826,640
2023,29377,Obesity,39.3,Crude prevalence,826,640
2023,29378,Physical Inactivity,43.8,Crude prevalence,286,212
2023,29378,Obesity,47.9,Crude prevalence,286,212
2023,29379,Physical Inactivity,34.8,Crude prevalence,18068,14111
2023,29379,Obesity,44.8,Crude prevalence,18068,14111
2023,29384,Physical Inactivity,31.7,Crude prevalence,3968,3276
2023,29384,Obesity,35.9,Crude prevalence,3968,3276
2023,29385,Physical Inactivity,28.1,Crude prevalence,9005,6587
2023,29385,Obesity,39.1,Crude prevalence,9005,6587
2023,29388,Physical Inactivity,26.5,Crude prevalence,16017,12254
2023,29388,Obesity,36.8,Crude prevalence,16017,12254
2023,29401,Physical Inactivity,18.1,Crude prevalence,9145,8256
2023,29401,Obesity,26.1,Crude prevalence,9145,8256
2023,29403,Physical Inactivity,21.2,Crude prevalence,21363,17954
2023,29403,Obesity,31.2,Crude prevalence,21363,17954
2023,29404,Physical Inactivity,16.7,Crude prevalence,2161,1631
2023,29404,Obesity,25.2,Crude prevalence,2161,1631
2023,29405,Physical Inactivity,30.2,Crude prevalence,25620,20525
2023,29405,Obesity,37.8,Crude prevalence,25620,20525
2023,29406,Physical Inactivity,29.6,Crude prevalence,32730,25197
2023,29406,Obesity,35.9,Crude prevalence,32730,25197
2023,29407,Physical Inactivity,20.2,Crude prevalence,35373,29138
2023,29407,Obesity,30.0,Crude prevalence,35373,29138
2023,29409,Physical Inactivity,8.6,Crude prevalence,1957,1931
2023,29409,Obesity,15.7,Crude prevalence,1957,1931
2023,29410,Physical Inactivity,25.1,Crude prevalence,20238,15141
2023,29410,Obesity,37.1,Crude prevalence,20238,15141
2023,29412,Physical Inactivity,17.3,Crude prevalence,39687,32143
2023,29412,Obesity,27.5,Crude prevalence,39687,32143
2023,29414,Physical Inactivity,17.6,Crude prevalence,45150,36619
2023,29414,Obesity,27.9,Crude prevalence,45150,36619
2023,29418,Physical Inactivity,27.1,Crude prevalence,24154,18755
2023,29418,Obesity,35.7,Crude prevalence,24154,18755
2023,29420,Physical Inactivity,25.8,Crude prevalence,23619,17497
2023,29420,Obesity,36.1,Crude prevalence,23619,17497
2023,29424,Physical Inactivity,16.0,Crude prevalence,768,755
2023,29424,Obesity,21.1,Crude prevalence,768,755
2023,29426,Physical Inactivity,32.2,Crude prevalence,1654,1314
2023,29426,Obesity,40.0,Crude prevalence,1654,1314
2023,29429,Physical Inactivity,20.8,Crude prevalence,3899,3047
2023,29429,Obesity,30.7,Crude prevalence,3899,3047
2023,29431,Physical Inactivity,30.3,Crude prevalence,6040,4756
2023,29431,Obesity,38.9,Crude prevalence,6040,4756
2023,29432,Physical Inactivity,29.4,Crude prevalence,2685,2072
2023,29432,Obesity,38.1,Crude prevalence,2685,2072
2023,29434,Physical Inactivity,37.1,Crude prevalence,658,524
2023,29434,Obesity,43.9,Crude prevalence,658,524
2023,29435,Physical Inactivity,34.2,Crude prevalence,3819,3056
2023,29435,Obesity,39.5,Crude prevalence,3819,3056
2023,29436,Physical Inactivity,34.6,Crude prevalence,4198,3412
2023,29436,Obesity,43.8,Crude prevalence,4198,3412
2023,29437,Physical Inactivity,32.1,Crude prevalence,2389,1934
2023,29437,Obesity,39.8,Crude prevalence,2389,1934
2023,29438,Physical Inactivity,26.9,Crude prevalence,3137,2846
2023,29438,Obesity,33.2,Crude prevalence,3137,2846
2023,29439,Physical Inactivity,17.2,Crude prevalence,1891,1655
2023,29439,Obesity,26.6,Crude prevalence,1891,1655
2023,29440,Physical Inactivity,28.6,Crude prevalence,27451,21674
2023,29440,Obesity,35.7,Crude prevalence,27451,21674
2023,29445,Physical Inactivity,24.9,Crude prevalence,60558,46519
2023,29445,Obesity,36.5,Crude prevalence,60558,46519
2023,29446,Physical Inactivity,30.8,Crude prevalence,1115,919
2023,29446,Obesity,40.8,Crude prevalence,1115,919
2023,29448,Physical Inactivity,28.6,Crude prevalence,2337,1855
2023,29448,Obesity,37.0,Crude prevalence,2337,1855
2023,29449,Physical Inactivity,29.0,Crude prevalence,8018,6545
2023,29449,Obesity,36.4,Crude prevalence,8018,6545
2023,29450,Physical Inactivity,30.2,Crude prevalence,3400,2706
2023,29450,Obesity,42.8,Crude prevalence,3400,2706
2023,29451,Physical Inactivity,14.3,Crude prevalence,4417,3708
2023,29451,Obesity,24.7,Crude prevalence,4417,3708
2023,29452,Physical Inactivity,29.6,Crude prevalence,343,281
2023,29452,Obesity,40.5,Crude prevalence,343,281
2023,29453,Physical Inactivity,37.9,Crude prevalence,1156,940
2023,29453,Obesity,46.1,Crude prevalence,1156,940
2023,29455,Physical Inactivity,18.6,Crude prevalence,28344,23506
2023,29455,Obesity,28.7,Crude prevalence,28344,23506
2023,29456,Physical Inactivity,24.3,Crude prevalence,37577,28107
2023,29456,Obesity,35.5,Crude prevalence,37577,28107
2023,29458,Physical Inactivity,27.3,Crude prevalence,2489,2084
2023,29458,Obesity,35.8,Crude prevalence,2489,2084
2023,29461,Physical Inactivity,25.6,Crude prevalence,42402,31494
2023,29461,Obesity,38.6,Crude prevalence,42402,31494
2023,29464,Physical Inactivity,15.6,Crude prevalence,51287,41447
2023,29464,Obesity,26.1,Crude prevalence,51287,41447
2023,29466,Physical Inactivity,15.2,Crude prevalence,42316,31341
2023,29466,Obesity,26.4,Crude prevalence,42316,31341
2023,29468,Physical Inactivity,45.5,Crude prevalence,1722,1398
2023,29468,Obesity,51.6,Crude prevalence,1722,1398
2023,29469,Physical Inactivity,25.2,Crude prevalence,833,681
2023,29469,Obesity,36.4,Crude prevalence,833,681
2023,29470,Physical Inactivity,23.5,Crude prevalence,4598,3697
2023,29470,Obesity,32.5,Crude prevalence,4598,3697
2023,29471,Physical Inactivity,32.8,Crude prevalence,1510,1211
2023,29471,Obesity,41.1,Crude prevalence,1510,1211
2023,29472,Physical Inactivity,28.9,Crude prevalence,10279,8400
2023,29472,Obesity,39.7,Crude prevalence,10279,8400
2023,29474,Physical Inactivity,36.0,Crude prevalence,2412,1879
2023,29474,Obesity,40.8,Crude prevalence,2412,1879
2023,29475,Physical Inactivity,34.0,Crude prevalence,2601,2043
2023,29475,Obesity,39.2,Crude prevalence,2601,2043
2023,29477,Physical Inactivity,34.3,Crude prevalence,6344,5085
2023,29477,Obesity,41.2,Crude prevalence,6344,5085
2023,29479,Physical Inactivity,40.7,Crude prevalence,6598,5112
2023,29479,Obesity,48.3,Crude prevalence,6598,5112
2023,29481,Physical Inactivity,35.4,Crude prevalence,1705,1425
2023,29481,Obesity,41.1,Crude prevalence,1705,1425
2023,29482,Physical Inactivity,13.2,Crude prevalence,1891,1487
2023,29482,Obesity,24.8,Crude prevalence,1891,1487
2023,29483,Physical Inactivity,24.4,Crude prevalence,56778,42152
2023,29483,Obesity,35.3,Crude prevalence,56778,42152
2023,29485,Physical Inactivity,23.3,Crude prevalence,57181,42833
2023,29485,Obesity,34.1,Crude prevalence,57181,42833
2023,29486,Physical Inactivity,26.4,Crude prevalence,41148,29944
2023,29486,Obesity,38.8,Crude prevalence,41148,29944
2023,29487,Physical Inactivity,21.6,Crude prevalence,2848,2413
2023,29487,Obesity,31.0,Crude prevalence,2848,2413
2023,29488,Physical Inactivity,33.7,Crude prevalence,21790,16803
2023,29488,Obesity,39.6,Crude prevalence,21790,16803
2023,29492,Physical Inactivity,16.5,Crude prevalence,19619,15040
2023,29492,Obesity,32.0,Crude prevalence,19619,15040
2023,29493,Physical Inactivity,35.9,Crude prevalence,115,86
2023,29493,Obesity,40.6,Crude prevalence,115,86
2023,29501,Physical Inactivity,26.5,Crude prevalence,46528,36013
2023,29501,Obesity,38.1,Crude prevalence,46528,36013
2023,29505,Physical Inactivity,28.8,Crude prevalence,25269,19584
2023,29505,Obesity,39.9,Crude prevalence,25269,19584
2023,29506,Physical Inactivity,35.8,Crude prevalence,19967,15433
2023,29506,Obesity,44.9,Crude prevalence,19967,15433
2023,29510,Physical Inactivity,32.2,Crude prevalence,10392,7987
2023,29510,Obesity,40.2,Crude prevalence,10392,7987
2023,29511,Physical Inactivity,24.8,Crude prevalence,5550,4262
2023,29511,Obesity,32.6,Crude prevalence,5550,4262
2023,29512,Physical Inactivity,37.9,Crude prevalence,17941,14720
2023,29512,Obesity,41.5,Crude prevalence,17941,14720
2023,29516,Physical Inactivity,37.7,Crude prevalence,746,627
2023,29516,Obesity,38.0,Crude prevalence,746,627
2023,29518,Physical Inactivity,33.6,Crude prevalence,1115,876
2023,29518,Obesity,43.0,Crude prevalence,1115,876
2023,29519,Physical Inactivity,40.3,Crude prevalence,160,130
2023,29519,Obesity,48.0,Crude prevalence,160,130
2023,29520,Physical Inactivity,36.0,Crude prevalence,13046,10288
2023,29520,Obesity,46.9,Crude prevalence,13046,10288
2023,29525,Physical Inactivity,38.7,Crude prevalence,1780,1418
2023,29525,Obesity,41.8,Crude prevalence,1780,1418
2023,29526,Physical Inactivity,25.2,Crude prevalence,51403,42848
2023,29526,Obesity,31.8,Crude prevalence,51403,42848
2023,29527,Physical Inactivity,30.0,Crude prevalence,26343,20502
2023,29527,Obesity,36.8,Crude prevalence,26343,20502
2023,29530,Physical Inactivity,31.9,Crude prevalence,3014,2298
2023,29530,Obesity,39.8,Crude prevalence,3014,2298
2023,29532,Physical Inactivity,32.1,Crude prevalence,19572,15107
2023,29532,Obesity,47.1,Crude prevalence,19572,15107
2023,83340,Obesity,21.8,Crude prevalence,5647,4806
2023,29536,Physical Inactivity,36.7,Crude prevalence,15260,11570
2023,29536,Obesity,46.3,Crude prevalence,15260,11570
2023,29540,Physical Inactivity,32.4,Crude prevalence,4710,3732
2023,29540,Obesity,48.3,Crude prevalence,4710,3732
2023,29541,Physical Inactivity,28.2,Crude prevalence,9357,7312
2023,29541,Obesity,39.7,Crude prevalence,9357,7312
2023,29543,Physical Inactivity,38.0,Crude prevalence,617,518
2023,29543,Obesity,43.0,Crude prevalence,617,518
2023,29544,Physical Inactivity,24.2,Crude prevalence,6788,5031
2023,29544,Obesity,32.8,Crude prevalence,6788,5031
2023,29545,Physical Inactivity,34.4,Crude prevalence,1615,1233
2023,29545,Obesity,39.7,Crude prevalence,1615,1233
2023,29546,Physical Inactivity,40.2,Crude prevalence,2315,1857
2023,29546,Obesity,47.4,Crude prevalence,2315,1857
2023,29547,Physical Inactivity,36.0,Crude prevalence,2601,1911
2023,29547,Obesity,45.9,Crude prevalence,2601,1911
2023,29550,Physical Inactivity,29.4,Crude prevalence,30013,23520
2023,29550,Obesity,44.0,Crude prevalence,30013,23520
2023,29554,Physical Inactivity,36.4,Crude prevalence,8346,6681
2023,29554,Obesity,43.4,Crude prevalence,8346,6681
2023,29555,Physical Inactivity,33.3,Crude prevalence,5878,4400
2023,29555,Obesity,42.4,Crude prevalence,5878,4400
2023,29556,Physical Inactivity,35.6,Crude prevalence,11530,9016
2023,29556,Obesity,46.1,Crude prevalence,11530,9016
2023,29560,Physical Inactivity,34.5,Crude prevalence,12668,9536
2023,29560,Obesity,43.8,Crude prevalence,12668,9536
2023,29563,Physical Inactivity,36.7,Crude prevalence,2288,1856
2023,29563,Obesity,44.9,Crude prevalence,2288,1856
2023,29564,Physical Inactivity,38.3,Crude prevalence,868,699
2023,29564,Obesity,48.3,Crude prevalence,868,699
2023,29565,Physical Inactivity,34.2,Crude prevalence,6477,4885
2023,29565,Obesity,44.7,Crude prevalence,6477,4885
2023,29566,Physical Inactivity,24.7,Crude prevalence,21792,18889
2023,29566,Obesity,31.1,Crude prevalence,21792,18889
2023,29567,Physical Inactivity,38.3,Crude prevalence,563,394
2023,29567,Obesity,45.8,Crude prevalence,563,394
2023,29568,Physical Inactivity,27.2,Crude prevalence,15287,12662
2023,29568,Obesity,34.1,Crude prevalence,15287,12662
2023,29569,Physical Inactivity,29.9,Crude prevalence,17048,13339
2023,29569,Obesity,36.2,Crude prevalence,17048,13339
2023,29570,Physical Inactivity,42.5,Crude prevalence,3676,2825
2023,29570,Obesity,41.1,Crude prevalence,3676,2825
2023,29571,Physical Inactivity,37.1,Crude prevalence,14423,11090
2023,29571,Obesity,45.8,Crude prevalence,14423,11090
2023,29572,Physical Inactivity,23.7,Crude prevalence,10711,9540
2023,29572,Obesity,30.6,Crude prevalence,10711,9540
2023,29574,Physical Inactivity,35.0,Crude prevalence,10232,8105
2023,29574,Obesity,44.0,Crude prevalence,10232,8105
2023,29575,Physical Inactivity,23.5,Crude prevalence,18135,15961
2023,29575,Obesity,30.6,Crude prevalence,18135,15961
2023,29576,Physical Inactivity,22.9,Crude prevalence,32476,28931
2023,29576,Obesity,29.1,Crude prevalence,32476,28931
2023,29577,Physical Inactivity,28.3,Crude prevalence,34109,28298
2023,29577,Obesity,34.9,Crude prevalence,34109,28298
2023,29579,Physical Inactivity,22.0,Crude prevalence,50378,39674
2023,29579,Obesity,31.0,Crude prevalence,50378,39674
2023,29580,Physical Inactivity,35.9,Crude prevalence,1174,988
